Timestamp,id,type,X,Y
2014-06-07 08:03:48,164466,check-in,63,99
2014-06-07 08:04:38,164466,movement,64,98
2014-06-07 08:04:47,164466,movement,64,97
2014-06-07 08:04:56,164466,movement,63,96
2014-06-07 08:05:05,164466,movement,64,95
2014-06-07 08:05:14,164466,movement,64,94
2014-06-07 08:05:23,164466,movement,65,93
2014-06-07 08:05:32,164466,movement,65,92
2014-06-07 08:05:41,164466,movement,66,91
2014-06-07 08:05:50,164466,movement,67,90
2014-06-07 08:05:59,164466,movement,67,89
2014-06-07 08:06:08,164466,movement,68,88
2014-06-07 08:06:17,164466,movement,67,87
2014-06-07 08:06:26,164466,movement,68,86
2014-06-07 08:06:35,164466,movement,69,85
2014-06-07 08:06:44,164466,movement,68,84
2014-06-07 08:06:53,164466,movement,69,83
2014-06-07 08:07:02,164466,movement,70,82
2014-06-07 08:07:11,164466,movement,71,81
2014-06-07 08:07:20,164466,movement,72,82
2014-06-07 08:07:29,164466,movement,73,83
2014-06-07 08:07:38,164466,movement,74,84
2014-06-07 08:07:47,164466,movement,74,85
2014-06-07 08:07:56,164466,movement,75,86
2014-06-07 08:08:05,164466,movement,76,87
2014-06-07 08:08:14,164466,movement,77,87
2014-06-07 08:08:23,164466,movement,78,88
2014-06-07 08:08:32,164466,movement,79,87
2014-06-07 08:08:41,164466,movement,80,87
2014-06-07 08:08:50,164466,movement,81,87
2014-06-07 08:08:59,164466,movement,82,86
2014-06-07 08:09:08,164466,movement,83,85
2014-06-07 08:09:17,164466,movement,84,84
2014-06-07 08:09:26,164466,movement,85,83
2014-06-07 08:09:35,164466,movement,86,82
2014-06-07 08:09:44,164466,movement,87,81
2014-06-07 08:09:47,164466,check-in,87,81
2014-06-07 08:15:22,164466,movement,86,80
2014-06-07 08:15:31,164466,movement,85,80
2014-06-07 08:15:40,164466,movement,84,79
2014-06-07 08:15:49,164466,movement,83,79
2014-06-07 08:15:58,164466,movement,82,79
2014-06-07 08:16:07,164466,movement,81,79
2014-06-07 08:16:16,164466,movement,80,79
2014-06-07 08:16:25,164466,movement,79,78
2014-06-07 08:16:34,164466,movement,78,78
2014-06-07 08:16:43,164466,movement,77,77
2014-06-07 08:16:52,164466,movement,76,76
2014-06-07 08:17:01,164466,movement,75,77
2014-06-07 08:17:10,164466,movement,74,77
2014-06-07 08:17:19,164466,movement,73,78
2014-06-07 08:17:28,164466,movement,73,79
2014-06-07 08:17:37,164466,movement,72,80
2014-06-07 08:17:46,164466,movement,71,81
2014-06-07 08:17:55,164466,movement,70,82
2014-06-07 08:18:04,164466,movement,69,83
2014-06-07 08:18:13,164466,movement,68,84
2014-06-07 08:18:22,164466,movement,69,85
2014-06-07 08:18:31,164466,movement,68,86
2014-06-07 08:18:40,164466,movement,67,87
2014-06-07 08:18:49,164466,movement,66,88
2014-06-07 08:18:58,164466,movement,65,88
2014-06-07 08:19:07,164466,movement,64,87
2014-06-07 08:19:16,164466,movement,63,88
2014-06-07 08:19:25,164466,movement,62,89
2014-06-07 08:19:34,164466,movement,61,89
2014-06-07 08:19:43,164466,movement,60,89
2014-06-07 08:19:52,164466,movement,59,88
2014-06-07 08:20:01,164466,movement,58,88
2014-06-07 08:20:10,164466,movement,57,87
2014-06-07 08:20:19,164466,movement,56,87
2014-06-07 08:20:28,164466,movement,55,86
2014-06-07 08:20:37,164466,movement,54,85
2014-06-07 08:20:46,164466,movement,53,85
2014-06-07 08:20:55,164466,movement,52,85
2014-06-07 08:21:04,164466,movement,51,84
2014-06-07 08:21:13,164466,movement,50,84
2014-06-07 08:21:22,164466,movement,49,83
2014-06-07 08:21:31,164466,movement,48,82
2014-06-07 08:21:40,164466,movement,47,81
2014-06-07 08:21:49,164466,movement,46,80
2014-06-07 08:21:58,164466,movement,45,79
2014-06-07 08:22:07,164466,movement,44,78
2014-06-07 08:22:16,164466,movement,43,77
2014-06-07 08:22:24,1168221,check-in,63,99
2014-06-07 08:22:25,164466,movement,42,77
2014-06-07 08:22:34,164466,movement,41,76
2014-06-07 08:22:43,164466,movement,40,75
2014-06-07 08:22:52,164466,movement,39,74
2014-06-07 08:23:01,164466,movement,38,74
2014-06-07 08:23:10,164466,movement,37,73
2014-06-07 08:23:19,164466,movement,36,72
2014-06-07 08:23:28,164466,movement,35,71
2014-06-07 08:23:37,164466,movement,34,70
2014-06-07 08:23:46,164466,movement,34,69
2014-06-07 08:23:55,164466,movement,33,68
2014-06-07 08:24:04,164466,movement,33,67
2014-06-07 08:24:13,164466,movement,34,66
2014-06-07 08:24:22,164466,movement,35,65
2014-06-07 08:24:31,164466,movement,36,64
2014-06-07 08:24:40,164466,movement,37,63
2014-06-07 08:24:49,164466,movement,38,62
2014-06-07 08:24:58,164466,movement,39,62
2014-06-07 08:25:07,164466,movement,40,62
2014-06-07 08:25:16,164466,movement,41,61
2014-06-07 08:25:25,164466,movement,42,60
